1.000000000000000000e+00,1.125000000000000000e+00,1.250000000000000000e+00,1.375000000000000000e+00,1.500000000000000000e+00,1.625000000000000000e+00,1.750000000000000000e+00,1.875000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.040429951798306218e+00,1.118380750493070730e+00,1.209339494140422300e+00,1.306967691218968941e+00,1.413041982767404559e+00,1.538219117633713662e+00,1.710686975158162593e+00,1.831469612302545347e+00
1.000000000000000000e+00,1.043339064313559161e+00,1.098753567127098485e+00,1.162009547289065470e+00,1.230489299734528474e+00,1.306981131685867936e+00,1.404147518730447075e+00,1.554528785366168897e+00,1.382683432365089837e+00
1.000000000000000000e+00,1.034172749422375359e+00,1.071284922101339410e+00,1.109455845467465007e+00,1.145998844908689307e+00,1.180245738327796889e+00,1.216861048318275795e+00,1.271811038131024585e+00,8.049096779838718074e-01
1.000000000000000000e+00,1.022067023714019252e+00,1.042757543701670730e+00,1.058530086508630008e+00,1.063804513656138262e+00,1.051141942195599643e+00,1.011239906656343557e+00,9.331708893320671550e-01,2.928932188134525383e-01
1.000000000000000000e+00,1.011337813498511373e+00,1.019148158647171787e+00,1.018102460760416772e+00,9.995471971761120678e-01,9.492776227557484514e-01,8.437857545149971550e-01,6.447229369960599810e-01,1.921471959676956942e-02
1.000000000000000000e+00,1.004136081101786759e+00,1.004394829444792858e+00,9.951844145069987935e-01,9.670042041457730386e-01,9.026356068924104026e-01,7.699025575401792221e-01,5.090418870483786051e-01,7.612046748871315049e-02
1.000000000000000000e+00,1.000811687585001719e+00,9.991106716054531933e-01,9.912361722495213190e-01,9.706496057431365232e-01,9.243580490162832675e-01,8.241469851542420066e-01,6.023273349228334128e-01,4.444297669803978224e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.999999999999997780e-01
