1.000000000000000000e+00,1.031250000000000000e+00,1.062500000000000000e+00,1.093750000000000000e+00,1.125000000000000000e+00,1.156250000000000000e+00,1.187500000000000000e+00,1.218750000000000000e+00,1.250000000000000000e+00,1.281250000000000000e+00,1.312500000000000000e+00,1.343750000000000000e+00,1.375000000000000000e+00,1.406250000000000000e+00,1.437500000000000000e+00,1.468750000000000000e+00,1.500000000000000000e+00,1.531250000000000000e+00,1.562500000000000000e+00,1.593750000000000000e+00,1.625000000000000000e+00,1.656250000000000000e+00,1.687500000000000000e+00,1.718750000000000000e+00,1.750000000000000000e+00,1.781250000000000000e+00,1.812500000000000000e+00,1.843750000000000000e+00,1.875000000000000000e+00,1.906250000000000000e+00,1.937500000000000000e+00,1.968750000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.013864719604776976e+00,1.037172338944329919e+00,1.063740782501303661e+00,1.091607505479001983e+00,1.120062906542071302e+00,1.148812846948656929e+00,1.177718381438075834e+00,1.206705873836519949e+00,1.235732462592022296e+00,1.264771429595628049e+00,1.293805496275049371e+00,1.322823610889051205e+00,1.351819439426358738e+00,1.380790790206408492e+00,1.409739630481776196e+00,1.438672552656020898e+00,1.467601654027018032e+00,1.496545863768544038e+00,1.525532811650624154e+00,1.554601402761223383e+00,1.583805359559498527e+00,1.613218144205768034e+00,1.642939929971249713e+00,1.673107751813488253e+00,1.703910856596901446e+00,1.735615128941508267e+00,1.768604688438780936e+00,1.803459334569638139e+00,1.841115959123150292e+00,1.883253005903995358e+00,1.933346935506990549e+00,1.989176509964781125e+00
1.000000000000000000e+00,1.018286583428694048e+00,1.039833929746028396e+00,1.063683392738071998e+00,1.088876469782123824e+00,1.114831438802229568e+00,1.141220291171922918e+00,1.167855020529334986e+00,1.194622888779428349e+00,1.221452803808817267e+00,1.248298033143402375e+00,1.275127232208751460e+00,1.301919806516120603e+00,1.328663663363708114e+00,1.355354402738800257e+00,1.381995492909080525e+00,1.408599238948144761e+00,1.435188508509034122e+00,1.461799291286233426e+00,1.488484272192873714e+00,1.515317719472716984e+00,1.542402155860088220e+00,1.569877534435125455e+00,1.597934051355483387e+00,1.626830426525720075e+00,1.656920728053124181e+00,1.688695128203881124e+00,1.722844421497291556e+00,1.760366794740630070e+00,1.802751572075876219e+00,1.852299176613633414e+00,1.912634755138193698e+00,1.956940335732208824e+00
1.000000000000000000e+00,1.019447760438759509e+00,1.040193532795023579e+00,1.062282568945733141e+00,1.085383771012497167e+00,1.109166362827743946e+00,1.133382176646950956e+00,1.157858878620177556e+00,1.182478250668732578e+00,1.207158256152605080e+00,1.231841119707203891e+00,1.256486068349704999e+00,1.281065212968800049e+00,1.305561511143864761e+00,1.329968178860978734e+00,1.354289216848359123e+00,1.378540917095538498e+00,1.402754358216010022e+00,1.426979017361782232e+00,1.451287746636322318e+00,1.475783506481701313e+00,1.500608444295477018e+00,1.525956191627359626e+00,1.552088687168575065e+00,1.579359511663085414e+00,1.608246798881139306e+00,1.639400491041285601e+00,1.673711287976288542e+00,1.712412019209382352e+00,1.757224480049379700e+00,1.810557448662669655e+00,1.875716426623357469e+00,1.903989293123443449e+00
1.000000000000000000e+00,1.019311032687508112e+00,1.039210052072472301e+00,1.059869829697348331e+00,1.081210000308532315e+00,1.103068446317128304e+00,1.125283614813034294e+00,1.147720562052195081e+00,1.170273523826720119e+00,1.192861438710476119e+00,1.215422746978159996e+00,1.237911365446758172e+00,1.260294147325300873e+00,1.282549688586190673e+00,1.304668294773553949e+00,1.326652992518836394e+00,1.348521565393643096e+00,1.370309691152135301e+00,1.392075358150116848e+00,1.413904852515753818e+00,1.435920748553620285e+00,1.458292521465220482e+00,1.481250658670358211e+00,1.505105506920761060e+00,1.530272597307989368e+00,1.557306874363524107e+00,1.586949101645820592e+00,1.620188512805850856e+00,1.658345744590392856e+00,1.703177047021477541e+00,1.756989813399125744e+00,1.822733203899772558e+00,1.831469612302545347e+00
1.000000000000000000e+00,1.018586455148289049e+00,1.037466042013310830e+00,1.056777015276797016e+00,1.076518357024584205e+00,1.096614290453249652e+00,1.116963832273255797e+00,1.137466857808698384e+00,1.158034532874114841e+00,1.178591971805397876e+00,1.199077855216746702e+00,1.219443329495014217e+00,1.239651183499089093e+00,1.259675684570032983e+00,1.279503216162821477e+00,1.299133794912548989e+00,1.318583558768255948e+00,1.337888368326768829e+00,1.357108736179414077e+00,1.376336392356086069e+00,1.395702912659598116e+00,1.415390989201320115e+00,1.435649118651057821e+00,1.456810731367536471e+00,1.479319080299182021e+00,1.503759515809587999e+00,1.530900972431290530e+00,1.561748285364564559e+00,1.597605689161933906e+00,1.640148359337263884e+00,1.691491681519129653e+00,1.754237327736730023e+00,1.740951125354959217e+00
1.000000000000000000e+00,1.017568910953935424e+00,1.035290920670620007e+00,1.053254213839767139e+00,1.071472605193799499e+00,1.089907105379904095e+00,1.108491234760574651e+00,1.127149255053129462e+00,1.145806603343165753e+00,1.164394951335029793e+00,1.182854319940600973e+00,1.201133907963292113e+00,1.219192603544801523e+00,1.236999707505704649e+00,1.254536163989245168e+00,1.271796491445519983e+00,1.288791580913452917e+00,1.305552546631804312e+00,1.322135860226670845e+00,1.338630067632695653e+00,1.355164476042586497e+00,1.371920306739931483e+00,1.389144937105498023e+00,1.407169992868438690e+00,1.426434174738470340e+00,1.447511752945457975e+00,1.471147517335074317e+00,1.498298406851617415e+00,1.530180713156040540e+00,1.568319269035915786e+00,1.614591377111958881e+00,1.671254866337969824e+00,1.634393284163645488e+00
1.000000000000000000e+00,1.016398459354266315e+00,1.032874834114933638e+00,1.049476755062912048e+00,1.066211302568321528e+00,1.083050959854516160e+00,1.099945518295245783e+00,1.116833191067899023e+00,1.133648626448582331e+00,1.150327938187961641e+00,1.166811658181091893e+00,1.183046525678603356e+00,1.198986804353722180e+00,1.214595597566827223e+00,1.229846478985833436e+00,1.244725670531573458e+00,1.259234965776134585e+00,1.273395598581950949e+00,1.287253282970132418e+00,1.300884694220442839e+00,1.314405718576200588e+00,1.327981865078359025e+00,1.341841300250168123e+00,1.356291019325610137e+00,1.371736677078364330e+00,1.388706514418029503e+00,1.407879547987199276e+00,1.430117617870414026e+00,1.456499885478780953e+00,1.488356913245729052e+00,1.527299865379198263e+00,1.575239695504171644e+00,1.514102744193221550e+00
1.000000000000000000e+00,1.015150307910391625e+00,1.030333559264180243e+00,1.045567165145104616e+00,1.060845517021882456e+00,1.076140664192473340e+00,1.091407554265799718e+00,1.106590337552971093e+00,1.121627842214085957e+00,1.136457670554194666e+00,1.151019075533661340e+00,1.165255019197739994e+00,1.179113825026620432e+00,1.192550767968879821e+00,1.205529873071222280e+00,1.218026142257778943e+00,1.230028403056403929e+00,1.241542969275523101e+00,1.252598316547802515e+00,1.263251000231380150e+00,1.273593074340505060e+00,1.283761301653043585e+00,1.293948467372870281e+00,1.304417106270433946e+00,1.315515901532608112e+00,1.327698876172052955e+00,1.341547227004161957e+00,1.357793198507322163e+00,1.377344743327201027e+00,1.401308954001248441e+00,1.431011669910740247e+00,1.468010833085805267e+00,1.382683432365089837e+00
1.000000000000000000e+00,1.013869450486548418e+00,1.027742323611952280e+00,1.041613373935408760e+00,1.055463625180228515e+00,1.069259450915180043e+00,1.082954649360670984e+00,1.096493831682864517e+00,1.109815908608523749e+00,1.122857093584613164e+00,1.135553301431893480e+00,1.147842063997873474e+00,1.159664174031823869e+00,1.170965279077773369e+00,1.181697628562458746e+00,1.191822155611836243e+00,1.201311061101113520e+00,1.210151063451055720e+00,1.218347482352869049e+00,1.225929334794165770e+00,1.232955633061981526e+00,1.239523080738594407e+00,1.245775355410196683e+00,1.251914133479306912e+00,1.258211936175200885e+00,1.265026735757469156e+00,1.272818036545555254e+00,1.282163828157469210e+00,1.293777424044993518e+00,1.308522841226711142e+00,1.327427239801365344e+00,1.351689295572449989e+00,1.242980179903264037e+00
