1.000000000000000000e+00,1.015625000000000000e+00,1.031250000000000000e+00,1.046875000000000000e+00,1.062500000000000000e+00,1.078125000000000000e+00,1.093750000000000000e+00,1.109375000000000000e+00,1.125000000000000000e+00,1.140625000000000000e+00,1.156250000000000000e+00,1.171875000000000000e+00,1.187500000000000000e+00,1.203125000000000000e+00,1.218750000000000000e+00,1.234375000000000000e+00,1.250000000000000000e+00,1.265625000000000000e+00,1.281250000000000000e+00,1.296875000000000000e+00,1.312500000000000000e+00,1.328125000000000000e+00,1.343750000000000000e+00,1.359375000000000000e+00,1.375000000000000000e+00,1.390625000000000000e+00,1.406250000000000000e+00,1.421875000000000000e+00,1.437500000000000000e+00,1.453125000000000000e+00,1.468750000000000000e+00,1.484375000000000000e+00,1.500000000000000000e+00,1.515625000000000000e+00,1.531250000000000000e+00,1.546875000000000000e+00,1.562500000000000000e+00,1.578125000000000000e+00,1.593750000000000000e+00,1.609375000000000000e+00,1.625000000000000000e+00,1.640625000000000000e+00,1.656250000000000000e+00,1.671875000000000000e+00,1.687500000000000000e+00,1.703125000000000000e+00,1.718750000000000000e+00,1.734375000000000000e+00,1.750000000000000000e+00,1.765625000000000000e+00,1.781250000000000000e+00,1.796875000000000000e+00,1.812500000000000000e+00,1.828125000000000000e+00,1.843750000000000000e+00,1.859375000000000000e+00,1.875000000000000000e+00,1.890625000000000000e+00,1.906250000000000000e+00,1.921875000000000000e+00,1.937500000000000000e+00,1.953125000000000000e+00,1.968750000000000000e+00,1.984375000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+00,1.007358286840916772e+00,1.019440364136278587e+00,1.033157522651991123e+00,1.047530781211878814e+00,1.062207569184564049e+00,1.077042955633683352e+00,1.091969475082376739e+00,1.106952133119238457e+00,1.121971070477637777e+00,1.137014157322660424e+00,1.152073523495758867e+00,1.167143798700094992e+00,1.182221158509763281e+00,1.197302777761178660e+00,1.212386502630744767e+00,1.227470646288811640e+00,1.242553857552792129e+00,1.257635034377898808e+00,1.272713265873019139e+00,1.287787793067118880e+00,1.302857982398093029e+00,1.317923308116980108e+00,1.332983341158446855e+00,1.348037742883235968e+00,1.363086262651873604e+00,1.378128738558160205e+00,1.393165100905450648e+00,1.408195378190958413e+00,1.423219705500153642e+00,1.438238335322134631e+00,1.453251650889496149e+00,1.468260182231110544e+00,1.483264625209922638e+00,1.498265863905913653e+00,1.513264996802061724e+00,1.528263367344058876e+00,1.543262599579195093e+00,1.558264639744232127e+00,1.573271804876605007e+00,1.588286839781806847e+00,1.603312984021269427e+00,1.618354051015941986e+00,1.633414521928731711e+00,1.648499657748478509e+00,1.663615634029497636e+00,1.678769704164687404e+00,1.693970399072167066e+00,1.709227774046845338e+00,1.724553717739322867e+00,1.739962344555276319e+00,1.755470501556075646e+00,1.771098436561500344e+00,1.786870700005351420e+00,1.802817397701834690e+00,1.818975992485295734e+00,1.835394007593035060e+00,1.852133301928969189e+00,1.869277288896170397e+00,1.886944162829247373e+00,1.905313688092634017e+00,1.924688268776797440e+00,1.945651537881443627e+00,1.969537909491726912e+00,1.997290456678690207e+00
1.000000000000000000e+00,1.009992783330761146e+00,1.021620647232611034e+00,1.034408945516624545e+00,1.047883033343386838e+00,1.061756540299747975e+00,1.075869778748314909e+00,1.090132812129240847e+00,1.104492987540224291e+00,1.118917992160896713e+00,1.133387036076615839e+00,1.147886138784787402e+00,1.162405513682359448e+00,1.176938058525986541e+00,1.191478450910690157e+00,1.206022587535186208e+00,1.220567226086928247e+00,1.235109750709886489e+00,1.249648015298493897e+00,1.264180237304017851e+00,1.278704925295438555e+00,1.293220829744238909e+00,1.307726910281931110e+00,1.322222315035321838e+00,1.336706369152125484e+00,1.351178570619841812e+00,1.365638592149744257e+00,1.380086288364195113e+00,1.394521707863193072e+00,1.408945110002281176e+00,1.423356986419773040e+00,1.437758087528073547e+00,1.452149454347132718e+00,1.466532456219889369e+00,1.480908835120365641e+00,1.495280757454831466e+00,1.509650874475821913e+00,1.524022392690091765e+00,1.538399155960017639e+00,1.552785741393147401e+00,1.567187571612658203e+00,1.581611046637912743e+00,1.596063699428455829e+00,1.610554380226222770e+00,1.625093476269450887e+00,1.639693175393770241e+00,1.654367784698456134e+00,1.669134119168298236e+00,1.684011980414340082e+00,1.699024753338530980e+00,1.714200159851745786e+00,1.729571225974150472e+00,1.745177545489841053e+00,1.761066966500189013e+00,1.777297898994026237e+00,1.793942565257390154e+00,1.811091736501381888e+00,1.828861911701462617e+00,1.847406691231562315e+00,1.866935674662780986e+00,1.887747321027951175e+00,1.910287849324971088e+00,1.935254973377220189e+00,1.963750100133428989e+00,1.989176509964781125e+00
1.000000000000000000e+00,1.010992199429921357e+00,1.022640496255159182e+00,1.034974579273811868e+00,1.047835866906168256e+00,1.061065780607515441e+00,1.074546807737347009e+00,1.088199008072540996e+00,1.101969013795230490e+00,1.115820875707237647e+00,1.129729857307603780e+00,1.143678483261932888e+00,1.157654060200540513e+00,1.171647112583740657e+00,1.185650381499599559e+00,1.199658172283879942e+00,1.213665921673146020e+00,1.227669905843781883e+00,1.241667040822877821e+00,1.255654744843025750e+00,1.269630843228269246e+00,1.283593503225999299e+00,1.297541190512798259e+00,1.311472641881876733e+00,1.325386850448931675e+00,1.339283060944352233e+00,1.353160773509488823e+00,1.367019755019093896e+00,1.380860057397991891e+00,1.394682042744533224e+00,1.408486415354903487e+00,1.422274260987855588e+00,1.436047093938977115e+00,1.449806912723128338e+00,1.463556265407244261e+00,1.477298325906916565e+00,1.491036982873633843e+00,1.504776943172292381e+00,1.518523852401424623e+00,1.532284435468341144e+00,1.546066660933463011e+00,1.559879933730222490e+00,1.573735322014694571e+00,1.587645825394089272e+00,1.601626693755117792e+00,1.615695808548655688e+00,1.629874141958675970e+00,1.644186314296100404e+00,1.658661276823670372e+00,1.673333156976884117e+00,1.688242317071679377e+00,1.703436698432617913e+00,1.718973554255013969e+00,1.734921722737879701e+00,1.751364667635185501e+00,1.768404634057069824e+00,1.786168462349408737e+00,1.804815917925378432e+00,1.824551890331341353e+00,1.845644524110610973e+00,1.868452072461370461e+00,1.893460834428821737e+00,1.921330406360435283e+00,1.952917061057795056e+00,1.975702130038528459e+00
1.000000000000000000e+00,1.011335518390582555e+00,1.022974559519594706e+00,1.035013009029605913e+00,1.047420075187377009e+00,1.060123908447006214e+00,1.073052664651286570e+00,1.086147399925547319e+00,1.099363185321525993e+00,1.112666641185323879e+00,1.126033035959944417e+00,1.139443878680678868e+00,1.152885133345572077e+00,1.166345952320506196e+00,1.179817792566321799e+00,1.193293800902413659e+00,1.206768385075142280e+00,1.220236912882140645e+00,1.233695500128098699e+00,1.247140860940736617e+00,1.260570202567034892e+00,1.273981152524240823e+00,1.287371709846378609e+00,1.300740214787030391e+00,1.314085333137517075e+00,1.327406052574713780e+00,1.340701689347493897e+00,1.353971904266237036e+00,1.367216727457064351e+00,1.380436591736774243e+00,1.393632374794656847e+00,1.406805450661535062e+00,1.419957751226206710e+00,1.433091838842676768e+00,1.446210991374265342e+00,1.459319301358713128e+00,1.472421791369040278e+00,1.485524548108168474e+00,1.498634878335770582e+00,1.511761490414736953e+00,1.524914706122997066e+00,1.538106708458606420e+00,1.551351832545882603e+00,1.564666908529160461e+00,1.578071667659200816e+00,1.591589225833441645e+00,1.605246662926973489e+00,1.619075721752258001e+00,1.633113658003095825e+00,1.647404282941160147e+00,1.661999255159587463e+00,1.676959698425544376e+00,1.692358252212957215e+00,1.708281704267577528e+00,1.724834416307663876e+00,1.742142842388259893e+00,1.760361562158834214e+00,1.779681408404772291e+00,1.800340428981499041e+00,1.822638459747015549e+00,1.846955610873106668e+00,1.873773009997427241e+00,1.903688756840095753e+00,1.937411227867772867e+00,1.956940335732208824e+00
1.000000000000000000e+00,1.011375314945240689e+00,1.022909214963903635e+00,1.034682822925057311e+00,1.046707517378249630e+00,1.058957114574496039e+00,1.071392543945524967e+00,1.083974743320728518e+00,1.096669688252987829e+00,1.109449469829653090e+00,1.122291768941824142e+00,1.135178864623550776e+00,1.148096644835071345e+00,1.161033773620283149e+00,1.173981038548790101e+00,1.186930856854811811e+00,1.199876908169818623e+00,1.212813863956551330e+00,1.225737189480989642e+00,1.238642999969438829e+00,1.251527957440516259e+00,1.264389198434547446e+00,1.277224285639971813e+00,1.290031178452342164e+00,1.302808218990591849e+00,1.315554131191466913e+00,1.328268031421708573e+00,1.340949449672973914e+00,1.353598360897645403e+00,1.366215226449091880e+00,1.378801045940625025e+00,1.391357420158681579e+00,1.403886625978046476e+00,1.416391704547801833e+00,1.428876564362611568e+00,1.441346101221594678e+00,1.453806337524795822e+00,1.466264583886458084e+00,1.478729626681086540e+00,1.491211945915523973e+00,1.503723968780334763e+00,1.516280365432297605e+00,1.528898395070476868e+00,1.541598312290205275e+00,1.554403846166346082e+00,1.567342767712246232e+00,1.580447565534738752e+00,1.593756255004219247e+00,1.607313353559392421e+00,1.621171064524913552e+00,1.635390724928962314e+00,1.650044590449008197e+00,1.665218054272966208e+00,1.681012427993096914e+00,1.697548452928136387e+00,1.714970758820866692e+00,1.733453537083344154e+00,1.753207725939534445e+00,1.774489958621887187e+00,1.797613275992387072e+00,1.822958902044849117e+00,1.850986838393295475e+00,1.882240383466933231e+00,1.917336963653146320e+00,1.932992798834738846e+00
1.000000000000000000e+00,1.011256526833530733e+00,1.022604163150511614e+00,1.034101551288678200e+00,1.045770058058718588e+00,1.057604490028674071e+00,1.069585655001616065e+00,1.081689343184550012e+00,1.093891356819904903e+00,1.106169783466402601e+00,1.118505708123456843e+00,1.130883169040068692e+00,1.143288810980657821e+00,1.155711462224559449e+00,1.168141734810729915e+00,1.180571683655092574e+00,1.192994530839752265e+00,1.205404449520153243e+00,1.217796398266070890e+00,1.230165996570025566e+00,1.242509433492521520e+00,1.254823402970230095e+00,1.267105060786709814e+00,1.279351999462946976e+00,1.291562238350817848e+00,1.303734227034551107e+00,1.315866860803657445e+00,1.327959507495115821e+00,1.340012045447198208e+00,1.352024912690804825e+00,1.363999167850036498e+00,1.375936563551705127e+00,1.387839633470646428e+00,1.399711794479783222e+00,1.411557465746325679e+00,1.423382207034411984e+00,1.435192878957979534e+00,1.446997828496698002e+00,1.458807103768033908e+00,1.470632702871626840e+00,1.482488862628444926e+00,1.494392394278206027e+00,1.506363074741055685e+00,1.518424103980404283e+00,1.530602641436632716e+00,1.542930437584387970e+00,1.555444580592586501e+00,1.568188383085252546e+00,1.581212440428810817e+00,1.594575900193812457e+00,1.608347992898212508e+00,1.622609887269148121e+00,1.637456949315160726e+00,1.653001503153441076e+00,1.669376211006197153e+00,1.686738205059299611e+00,1.705274103345349790e+00,1.725206001330914507e+00,1.746798405005028254e+00,1.770365784731977588e+00,1.796279883839850156e+00,1.824975058724682908e+00,1.856948975382405553e+00,1.892755907687038608e+00,1.903989293123443449e+00
1.000000000000000000e+00,1.011046629718892476e+00,1.022149360322693434e+00,1.033349162150695388e+00,1.044666674989552568e+00,1.056105134245892696e+00,1.067656244924477971e+00,1.079305619977701136e+00,1.091036615055948289e+00,1.102832602064211187e+00,1.114678114300637901e+00,1.126559295962686669e+00,1.138463971618819404e+00,1.150381533538485046e+00,1.162302759112054051e+00,1.174219616647373510e+00,1.186125086769485026e+00,1.198013009985035460e+00,1.209877962658700179e+00,1.221715159903530523e+00,1.233520382513315639e+00,1.245289924849969587e+00,1.257020560901279893e+00,1.268709526219889971e+00,1.280354513988878562e+00,1.291953683966780897e+00,1.303505683523487280e+00,1.315009680387300817e+00,1.326465407090917648e+00,1.337873217442100193e+00,1.349234155666169777e+00,1.360550039184982074e+00,1.371823556323375159e+00,1.383058380581971170e+00,1.394259303497972891e+00,1.405432388547800393e+00,1.416585149043511738e+00,1.427726753558343109e+00,1.438868263108582735e+00,1.450022905147781094e+00,1.461206390430197288e+00,1.472437280017149019e+00,1.483737411187395772e+00,1.495132392839123581e+00,1.506652183221367292e+00,1.518331765610535955e+00,1.530211940977276308e+00,1.542340260912469452e+00,1.554772129249077040e+00,1.567572107060832387e+00,1.580815463094279227e+00,1.594590020054608370e+00,1.608998355944376568e+00,1.624160427409981455e+00,1.640216685719123380e+00,1.657331749618374150e+00,1.675698672174338100e+00,1.695543773008383992e+00,1.717131877014063335e+00,1.740771575470135391e+00,1.766819790935541423e+00,1.795684538057122470e+00,1.827824552120070445e+00,1.863744893041730855e+00,1.870086991108711461e+00
1.000000000000000000e+00,1.010780632272001656e+00,1.021597487197168030e+00,1.032479063299058808e+00,1.043442347166795958e+00,1.054493129066561785e+00,1.065628572854452560e+00,1.076840279477040863e+00,1.088116884435234910e+00,1.099445898840937019e+00,1.110814854784094585e+00,1.122211932938167678e+00,1.133626250344941910e+00,1.145047945843337800e+00,1.156468156377906453e+00,1.167878942248050667e+00,1.179273195056719903e+00,1.190644546684759275e+00,1.201987288400844900e+00,1.213296304005682114e+00,1.224567018138484675e+00,1.235795359528218951e+00,1.246977738427519578e+00,1.258111037354747053e+00,1.269192614378841677e+00,1.280220318396468659e+00,1.291192516110602595e+00,1.302108130694695554e+00,1.312966692405044489e+00,1.323768401683670382e+00,1.334514205578074098e+00,1.345205888598684396e+00,1.355846179447561362e+00,1.366438875392289809e+00,1.376988986437537976e+00,1.387502901875732553e+00,1.397988582291701309e+00,1.408455780670607282e+00,1.418916296933618426e+00,1.429384271025064601e+00,1.439876520626492518e+00,1.450412930710829551e+00,1.461016903513887355e+00,1.471715879137667882e+00,1.482541938963831019e+00,1.493532506404213089e+00,1.504731162305757319e+00,1.516188595604949896e+00,1.527963713603217144e+00,1.540124940446087720e+00,1.552751736823529516e+00,1.565936378080771796e+00,1.579786030868631563e+00,1.594425168385994906e+00,1.609998358089249404e+00,1.626673438445282782e+00,1.644645065320767152e+00,1.664138543775260493e+00,1.685413756494626103e+00,1.708768850777947934e+00,1.734543167608138869e+00,1.763118751333234258e+00,1.794919802534725051e+00,1.830409819422288198e+00,1.831469612302545347e+00
1.000000000000000000e+00,1.010478412795231540e+00,1.020980893938627121e+00,1.031527258142183712e+00,1.042130523184996216e+00,1.052796464278967115e+00,1.063524640629998519e+00,1.074310043714033380e+00,1.085144747824916767e+00,1.096019257913503742e+00,1.106923477255191690e+00,1.117847335213776105e+00,1.128781155874728714e+00,1.139715848337151005e+00,1.150642983849789358e+00,1.161554806754176994e+00,1.172444210656128583e+00,1.183304699700096663e+00,1.194130346913939933e+00,1.204915756478962985e+00,1.215656033628021548e+00,1.226346764022726354e+00,1.236984003438051039e+00,1.247564278072814448e+00,1.258084595604313183e+00,1.268542467088446646e+00,1.278935939896836738e+00,1.289263642035501034e+00,1.299524838381286074e+00,1.309719499590592529e+00,1.319848384675581521e+00,1.329913138506521708e+00,1.339916405788828868e+00,1.349861963385558639e+00,1.359754873218292914e+00,1.369601658390986909e+00,1.379410505653517527e+00,1.389191497867564573e+00,1.398956880772327160e+00,1.408721369089206199e+00,1.418502497873269430e+00,1.428321026037987718e+00,1.438201400173396038e+00,1.448172288172365541e+00,1.458267193799220429e+00,1.468525165196891136e+00,1.478991612434811920e+00,1.489719251520343235e+00,1.500769194744914881e+00,1.512212209626242254e+00,1.524130170687658214e+00,1.536617729264889265e+00,1.549784225415343997e+00,1.563755861181799656e+00,1.578678143457190153e+00,1.594718584040310416e+00,1.612069609805693471e+00,1.630951582818572554e+00,1.651615756571129801e+00,1.674346905313096601e+00,1.699465278771000953e+00,1.727327498126686844e+00,1.758326087864159337e+00,1.792887591211452580e+00,1.788346427626606339e+00
